code,name,areaCode,provinceCode,cityCode,en
511321206,"碧龙乡",511321,51,5113,"Bi Long Xiang"
511321208,"三清乡",511321,51,5113,"San Qing Xiang"
511321209,"中心乡",511321,51,5113,"Zhong Xin Xiang"
511321210,"五灵乡",511321,51,5113,"Wu Ling Xiang"
511321211,"平桥乡",511321,51,5113,"Ping Qiao Xiang"
511321212,"梅家乡",511321,51,5113,"Mei Jia Xiang"
511321213,"龙庙乡",511321,51,5113,"Long Miao Xiang"
511321214,"马王乡",511321,51,5113,"Ma Wang Xiang"
511321215,"大堰乡",511321,51,5113,"Da Yan Xiang"
511321216,"窑场乡",511321,51,5113,"Yao Chang Xiang"
511321217,"太华乡",511321,51,5113,"Tai Hua Xiang"
511321218,"兴盛乡",511321,51,5113,"Xing Sheng Xiang"
511321220,"寒坡乡",511321,51,5113,"Han Po Xiang"
511321222,"肖家乡",511321,51,5113,"Xiao Jia Xiang"
511321225,"四龙乡",511321,51,5113,"Si Long Xiang"
511321226,"碾垭乡",511321,51,5113,"Nian Wu Xiang"
511321227,"千秋乡",511321,51,5113,"Qian Qiu Xiang"
511321228,"玉镇乡",511321,51,5113,"Yu Zhen Xiang"
511321229,"小元乡",511321,51,5113,"Xiao Yuan Xiang"
511321230,"柳驿乡",511321,51,5113,"Liu Yi Xiang"
511321231,"石泉乡",511321,51,5113,"Shi Quan Xiang"
511321232,"雄狮乡",511321,51,5113,"Xiong Shi Xiang"
511321233,"宏观乡",511321,51,5113,"Hong Guan Xiang"
511321234,"永庆乡",511321,51,5113,"Yong Qing Xiang"
511321235,"永红乡",511321,51,5113,"Yong Hong Xiang"
511321236,"柳树乡",511321,51,5113,"Liu Shu Xiang"
511321237,"保城乡",511321,51,5113,"Bao Cheng Xiang"
511321238,"双峰乡",511321,51,5113,"Shuang Feng Xiang"
511321239,"皂角乡",511321,51,5113,"Zao Jiao Xiang"
511321240,"丘垭乡",511321,51,5113,"Qiu Wu Xiang"
511321241,"光中乡",511321,51,5113,"Guang Zhong Xiang"
511321242,"铁鞭乡",511321,51,5113,"Tie Bian Xiang"
511321243,"太霞乡",511321,51,5113,"Tai Xia Xiang"
511321244,"店垭乡",511321,51,5113,"Dian Wu Xiang"
511321245,"桐坪乡",511321,51,5113,"Tong Ping Xiang"
511321246,"西河乡",511321,51,5113,"Xi He Xiang"
511321401,"工业园区",511321,51,5113,"Gong Ye Yuan Qu"
511322001,"绥安街道",511322,51,5113,"Sui An Jie Dao"
511322100,"朗池镇",511322,51,5113,"Lang Chi Zhen"
511322101,"渌井镇",511322,51,5113,"Lu Jing Zhen"
511322102,"东升镇",511322,51,5113,"Dong Sheng Zhen"
511322103,"骆市镇",511322,51,5113,"Luo Shi Zhen"
511322104,"黄渡镇",511322,51,5113,"Huang Du Zhen"
511322105,"小桥镇",511322,51,5113,"Xiao Qiao Zhen"
511322106,"灵鹫镇",511322,51,5113,"Ling Jiu Zhen"
511322107,"老林镇",511322,51,5113,"Lao Lin Zhen"
511322108,"木垭镇",511322,51,5113,"Mu Wu Zhen"
511322109,"消水镇",511322,51,5113,"Xiao Shui Zhen"
511322110,"双流镇",511322,51,5113,"Shuang Liu Zhen"
511322111,"绿水镇",511322,51,5113,"Lu Shui Zhen"
511322112,"三兴镇",511322,51,5113,"San Xing Zhen"
511322113,"蓼叶镇",511322,51,5113,"Liao Xie Zhen"
511322114,"新店镇",511322,51,5113,"Xin Dian Zhen"
511322115,"回龙镇",511322,51,5113,"Hui Long Zhen"
511322116,"星火镇",511322,51,5113,"Xing Huo Zhen"
511322117,"西桥镇",511322,51,5113,"Xi Qiao Zhen"
511322118,"城南镇",511322,51,5113,"Cheng Nan Zhen"
511322119,"济川镇",511322,51,5113,"Ji Chuan Zhen"
511322202,"茶盘乡",511322,51,5113,"Cha Pan Xiang"
511322204,"双溪乡",511322,51,5113,"Shuang Xi Xiang"
511322206,"带河乡",511322,51,5113,"Dai He Xiang"
511322207,"四喜乡",511322,51,5113,"Si Xi Xiang"
511322210,"玲珑乡",511322,51,5113,"Ling Long Xiang"
511322211,"涌泉乡",511322,51,5113,"Yong Quan Xiang"
511322212,"木顶乡",511322,51,5113,"Mu Ding Xiang"
511322213,"清源乡",511322,51,5113,"Qing Yuan Xiang"
511322214,"龙伏乡",511322,51,5113,"Long Fu Xiang"
511322215,"双林乡",511322,51,5113,"Shuang Lin Xiang"
511322216,"明德乡",511322,51,5113,"Ming De Xiang"
511322217,"普岭乡",511322,51,5113,"Pu Ling Xiang"
511322218,"三元乡",511322,51,5113,"San Yuan Xiang"
511322219,"太蓬乡",511322,51,5113,"Tai Peng Xiang"
511322221,"柏林乡",511322,51,5113,"Bo Lin Xiang"
511322222,"孔雀乡",511322,51,5113,"Kong Que Xiang"
511322223,"合兴乡",511322,51,5113,"He Xing Xiang"
511322224,"六合乡",511322,51,5113,"Liu He Xiang"
511322225,"悦中乡",511322,51,5113,"Yue Zhong Xiang"
511322227,"高码乡",511322,51,5113,"Gao Ma Xiang"
511322228,"安固乡",511322,51,5113,"An Gu Xiang"
511322230,"大庙乡",511322,51,5113,"Da Miao Xiang"
511322231,"通天乡",511322,51,5113,"Tong Tian Xiang"
511322232,"安化乡",511322,51,5113,"An Hua Xiang"
511322233,"法堂乡",511322,51,5113,"Fa Tang Xiang"
511322234,"增产乡",511322,51,5113,"Zeng Chan Xiang"
511322236,"丰产乡",511322,51,5113,"Feng Chan Xiang"
511322237,"清水乡",511322,51,5113,"Qing Shui Xiang"
511322238,"青山乡",511322,51,5113,"Qing Shan Xiang"
511322239,"福源乡",511322,51,5113,"Fu Yuan Xiang"
511322240,"柏坪乡",511322,51,5113,"Bo Ping Xiang"
511322241,"七涧乡",511322,51,5113,"Qi Jian Xiang"
511322243,"凉风乡",511322,51,5113,"Liang Feng Xiang"
511323101,"锦屏镇",511323,51,5113,"Jin Ping Zhen"
511323102,"巨龙镇",511323,51,5113,"Ju Long Zhen"
511323103,"正源镇",511323,51,5113,"Zheng Yuan Zhen"
511323104,"龙云镇",511323,51,5113,"Long Yun Zhen"
511323105,"金溪镇",511323,51,5113,"Jin Xi Zhen"
511323106,"徐家镇",511323,51,5113,"Xu Jia Zhen"
511323107,"河舒镇",511323,51,5113,"He Shu Zhen"
511323108,"利溪镇",511323,51,5113,"Li Xi Zhen"
511323109,"龙蚕镇",511323,51,5113,"Long Tian Zhen"
511323110,"杨家镇",511323,51,5113,"Yang Jia Zhen"
511323111,"罗家镇",511323,51,5113,"Luo Jia Zhen"
511323112,"福德镇",511323,51,5113,"Fu De Zhen"
511323113,"银汉镇",511323,51,5113,"Yin Han Zhen"
511323114,"兴旺镇",511323,51,5113,"Xing Wang Zhen"
511323115,"相如镇",511323,51,5113,"Xiang Ru Zhen"
511323201,"高庙乡",511323,51,5113,"Gao Miao Xiang"
511323202,"群乐乡",511323,51,5113,"Qun Le Xiang"
511323203,"长梁乡",511323,51,5113,"Chang Liang Xiang"
511323204,"两路乡",511323,51,5113,"Liang Lu Xiang"
511323205,"睦坝乡",511323,51,5113,"Mu Ba Xiang"
511323207,"石梁乡",511323,51,5113,"Shi Liang Xiang"
511323208,"平头乡",511323,51,5113,"Ping Tou Xiang"
511323209,"鲜店乡",511323,51,5113,"Xian Dian Xiang"
511323211,"茶亭乡",511323,51,5113,"Cha Ting Xiang"
511323212,"诸家乡",511323,51,5113,"Zhu Jia Xiang"
511323214,"骑龙乡",511323,51,5113,"Qi Long Xiang"
511323215,"金甲乡",511323,51,5113,"Jin Jia Xiang"
511323217,"新园乡",511323,51,5113,"Xin Yuan Xiang"
511323218,"三坝乡",511323,51,5113,"San Ba Xiang"
511323220,"碧溪乡",511323,51,5113,"Bi Xi Xiang"
511323221,"柳滩乡",511323,51,5113,"Liu Tan Xiang"
511323222,"石孔乡",511323,51,5113,"Shi Kong Xiang"
511323223,"开元乡",511323,51,5113,"Kai Yuan Xiang"
511323225,"新河乡",511323,51,5113,"Xin He Xiang"
511323226,"南燕乡",511323,51,5113,"Nan Yan Xiang"
511323227,"天成乡",511323,51,5113,"Tian Cheng Xiang"
511323228,"海田乡",511323,51,5113,"Hai Tian Xiang"
511323229,"济渡乡",511323,51,5113,"Ji Du Xiang"
511323230,"凤石乡",511323,51,5113,"Feng Shi Xiang"
511324100,"金城镇",511324,51,5113,"Jin Cheng Zhen"
511324101,"新政镇",511324,51,5113,"Xin Zheng Zhen"
511324102,"马鞍镇",511324,51,5113,"Ma An Zhen"
511324103,"永乐镇",511324,51,5113,"Yong Le Zhen"
511324104,"日兴镇",511324,51,5113,"Ri Xing Zhen"
511324105,"土门镇",511324,51,5113,"Tu Men Zhen"
511324106,"复兴镇",511324,51,5113,"Fu Xing Zhen"
511324107,"观紫镇",511324,51,5113,"Guan Zi Zhen"
511324108,"先锋镇",511324,51,5113,"Xian Feng Zhen"
511324109,"三蛟镇",511324,51,5113,"San Jiao Zhen"
511324110,"回春镇",511324,51,5113,"Hui Chun Zhen"
511324111,"柳垭镇",511324,51,5113,"Liu Wu Zhen"
511324112,"义路镇",511324,51,5113,"Yi Lu Zhen"
511324113,"立山镇",511324,51,5113,"Li Shan Zhen"
511324114,"三河镇",511324,51,5113,"San He Zhen"
511324115,"瓦子镇",511324,51,5113,"Wa Zi Zhen"
511324116,"大寅镇",511324,51,5113,"Da Yin Zhen"
511324117,"二道镇",511324,51,5113,"Er Dao Zhen"
511324118,"赛金镇",511324,51,5113,"Sai Jin Zhen"
511324119,"丁字桥镇",511324,51,5113,"Ding Zi Qiao Zhen"
511324120,"大仪镇",511324,51,5113,"Da Yi Zhen"
511324121,"张公镇",511324,51,5113,"Zhang Gong Zhen"
511324122,"五福镇",511324,51,5113,"Wu Fu Zhen"
511324123,"周河镇",511324,51,5113,"Zhou He Zhen"
511324124,"杨桥镇",511324,51,5113,"Yang Qiao Zhen"
511324125,"保平镇",511324,51,5113,"Bao Ping Zhen"
511324126,"文星镇",511324,51,5113,"Wen Xing Zhen"
511324127,"双胜镇",511324,51,5113,"Shuang Sheng Zhen"
511324128,"度门镇",511324,51,5113,"Du Men Zhen"
511324200,"老木乡",511324,51,5113,"Lao Mu Xiang"
511324201,"檬垭乡",511324,51,5113,"Meng Wu Xiang"
511324202,"铜鼓乡",511324,51,5113,"Tong Gu Xiang"
511324205,"中坝乡",511324,51,5113,"Zhong Ba Xiang"
511324206,"双盘乡",511324,51,5113,"Shuang Pan Xiang"
511324207,"凤仪乡",511324,51,5113,"Feng Yi Xiang"
511324208,"双庆乡",511324,51,5113,"Shuang Qing Xiang"
511324209,"大风乡",511324,51,5113,"Da Feng Xiang"
511324210,"福临乡",511324,51,5113,"Fu Lin Xiang"
511324212,"来仪乡",511324,51,5113,"Lai Yi Xiang"
511324213,"碧泉乡",511324,51,5113,"Bi Quan Xiang"
511324214,"乐兴乡",511324,51,5113,"Le Xing Xiang"
511324216,"石佛乡",511324,51,5113,"Shi Fo Xiang"
511324217,"思德乡",511324,51,5113,"Si De Xiang"
511324218,"秋垭乡",511324,51,5113,"Qiu Wu Xiang"
511324219,"大罗乡",511324,51,5113,"Da Luo Xiang"
511324220,"义门乡",511324,51,5113,"Yi Men Xiang"
511324221,"合作乡",511324,51,5113,"He Zuo Xiang"
511324225,"龙桥乡",511324,51,5113,"Long Qiao Xiang"
511324226,"板桥乡",511324,51,5113,"Ban Qiao Xiang"
511324227,"永光乡",511324,51,5113,"Yong Guang Xiang"
511324228,"炬光乡",511324,51,5113,"Ju Guang Xiang"
511324229,"九龙乡",511324,51,5113,"Jiu Long Xiang"
511324230,"芭蕉乡",511324,51,5113,"Ba Jiao Xiang"
511324231,"灯塔乡",511324,51,5113,"Deng Ta Xiang"
511324232,"武棚乡",511324,51,5113,"Wu Peng Xiang"
511324241,"柴井乡",511324,51,5113,"Chai Jing Xiang"
511324242,"光华乡",511324,51,5113,"Guang Hua Xiang"
511325100,"晋城镇",511325,51,5113,"Jin Cheng Zhen"
511325101,"太平镇",511325,51,5113,"Tai Ping Zhen"
511325102,"大全镇",511325,51,5113,"Da Quan Zhen"
511325103,"仙林镇",511325,51,5113,"Xian Lin Zhen"
511325104,"古楼镇",511325,51,5113,"Gu Lou Zhen"
511325105,"义兴镇",511325,51,5113,"Yi Xing Zhen"
511325106,"关文镇",511325,51,5113,"Guan Wen Zhen"
511325107,"凤鸣镇",511325,51,5113,"Feng Ming Zhen"
511325108,"青狮镇",511325,51,5113,"Qing Shi Zhen"
511325109,"槐树镇",511325,51,5113,"Huai Shu Zhen"
511325110,"鸣龙镇",511325,51,5113,"Ming Long Zhen"
511325111,"双凤镇",511325,51,5113,"Shuang Feng Zhen"
511325112,"高院镇",511325,51,5113,"Gao Yuan Zhen"
511325113,"仁和镇",511325,51,5113,"Ren He Zhen"
511325114,"多扶镇",511325,51,5113,"Duo Fu Zhen"
511325115,"莲池镇",511325,51,5113,"Lian Chi Zhen"
511325202,"常林乡",511325,51,5113,"Chang Lin Xiang"
511325203,"占山乡",511325,51,5113,"Zhan Shan Xiang"
511325205,"宏桥乡",511325,51,5113,"Hong Qiao Xiang"
511325207,"金泉乡",511325,51,5113,"Jin Quan Xiang"
511325208,"华光乡",511325,51,5113,"Hua Guang Xiang"
511325209,"金源乡",511325,51,5113,"Jin Yuan Xiang"
511325210,"岱林乡",511325,51,5113,"Dai Lin Xiang"
511325211,"李桥乡",511325,51,5113,"Li Qiao Xiang"
511325212,"中岭乡",511325,51,5113,"Zhong Ling Xiang"
511325213,"西碾乡",511325,51,5113,"Xi Nian Xiang"
511325214,"紫岩乡",511325,51,5113,"Zi Yan Xiang"
511325215,"复安乡",511325,51,5113,"Fu An Xiang"
511325216,"观凤乡",511325,51,5113,"Guan Feng Xiang"
511325217,"青龙乡",511325,51,5113,"Qing Long Xiang"
511325218,"双洛乡",511325,51,5113,"Shuang Luo Xiang"
511325219,"义和乡",511325,51,5113,"Yi He Xiang"
511325221,"中南乡",511325,51,5113,"Zhong Nan Xiang"
511325222,"双江乡",511325,51,5113,"Shuang Jiang Xiang"
511325223,"凤和乡",511325,51,5113,"Feng He Xiang"
511325224,"东岱乡",511325,51,5113,"Dong Dai Xiang"
511325225,"同德乡",511325,51,5113,"Tong De Xiang"
511325226,"祥龙乡",511325,51,5113,"Xiang Long Xiang"
511325227,"车龙乡",511325,51,5113,"Che Long Xiang"
511325228,"扶君乡",511325,51,5113,"Fu Jun Xiang"
511325229,"东太乡",511325,51,5113,"Dong Tai Xiang"
511325230,"永清乡",511325,51,5113,"Yong Qing Xiang"
511325231,"金山乡",511325,51,5113,"Jin Shan Xiang"
511325232,"罐垭乡",511325,51,5113,"Guan Wu Xiang"
511381001,"保宁街道",511381,51,5113,"Bao Ning Jie Dao"
511381003,"沙溪街道",511381,51,5113,"Sha Xi Jie Dao"
511381004,"七里街道",511381,51,5113,"Qi Li Jie Dao"
511381005,"江南街道",511381,51,5113,"Jiang Nan Jie Dao"
511381103,"彭城镇",511381,51,5113,"Peng Cheng Zhen"
511381104,"双龙镇",511381,51,5113,"Shuang Long Zhen"
511381105,"柏垭镇",511381,51,5113,"Bo Wu Zhen"
511381106,"飞凤镇",511381,51,5113,"Fei Feng Zhen"
511381107,"思依镇",511381,51,5113,"Si Yi Zhen"
511381108,"文成镇",511381,51,5113,"Wen Cheng Zhen"
511381109,"二龙镇",511381,51,5113,"Er Long Zhen"
511381110,"石滩镇",511381,51,5113,"Shi Tan Zhen"
511381111,"老观镇",511381,51,5113,"Lao Guan Zhen"
511381112,"龙泉镇",511381,51,5113,"Long Quan Zhen"
511381113,"千佛镇",511381,51,5113,"Qian Fo Zhen"
511381114,"望垭镇",511381,51,5113,"Wang Wu Zhen"
511381115,"河溪镇",511381,51,5113,"He Xi Zhen"
511381116,"妙高镇",511381,51,5113,"Miao Gao Zhen"
511381117,"洪山镇",511381,51,5113,"Hong Shan Zhen"
511381118,"石龙镇",511381,51,5113,"Shi Long Zhen"
511381119,"宝马镇",511381,51,5113,"Bao Ma Zhen"
511381120,"水观镇",511381,51,5113,"Shui Guan Zhen"
511381121,"金垭镇",511381,51,5113,"Jin Wu Zhen"
511381122,"玉台镇",511381,51,5113,"Yu Tai Zhen"
511381123,"裕华镇",511381,51,5113,"Yu Hua Zhen"
511381124,"木兰镇",511381,51,5113,"Mu Lan Zhen"
511381125,"东兴镇",511381,51,5113,"Dong Xing Zhen"
511381126,"凉水镇",511381,51,5113,"Liang Shui Zhen"
511381127,"五马镇",511381,51,5113,"Wu Ma Zhen"
511381201,"垭口乡",511381,51,5113,"Wu Kou Xiang"
511381202,"治平乡",511381,51,5113,"undefined Ping Xiang"
511381208,"天宫乡",511381,51,5113,"Tian Gong Xiang"
511381209,"天林乡",511381,51,5113,"Tian Lin Xiang"
511381210,"枣碧乡",511381,51,5113,"Zao Bi Xiang"
511381211,"北门乡",511381,51,5113,"Bei Men Xiang"
511381212,"桥楼乡",511381,51,5113,"Qiao Lou Xiang"
511381213,"河楼乡",511381,51,5113,"He Lou Xiang"
511381217,"清泉乡",511381,51,5113,"Qing Quan Xiang"
511381219,"博树回族乡",511381,51,5113,"Bo Shu Hui Zu Xiang"
511381224,"解元乡",511381,51,5113,"Jie Yuan Xiang"
511381225,"西山乡",511381,51,5113,"Xi Shan Xiang"
511381226,"方山乡",511381,51,5113,"Fang Shan Xiang"
511381232,"金子乡",511381,51,5113,"Jin Zi Xiang"
511381233,"三庙乡",511381,51,5113,"San Miao Xiang"
511381234,"峰占乡",511381,51,5113,"Feng Zhan Xiang"
511381235,"鹤峰乡",511381,51,5113,"He Feng Xiang"
511381239,"金城乡",511381,51,5113,"Jin Cheng Xiang"
511381243,"朱镇乡",511381,51,5113,"Zhu Zhen Xiang"
511381245,"宝台乡",511381,51,5113,"Bao Tai Xiang"
511381247,"福星乡",511381,51,5113,"Fu Xing Xiang"
511402001,"通惠街道",511402,51,5114,"Tong Hui Jie Dao"
511402002,"大石桥街道",511402,51,5114,"Da Shi Qiao Jie Dao"
511402003,"苏祠街道",511402,51,5114,"Su Ci Jie Dao"
511402100,"白马镇",511402,51,5114,"Bai Ma Zhen"
511402101,"象耳镇",511402,51,5114,"Xiang Er Zhen"
511402102,"太和镇",511402,51,5114,"Tai He Zhen"
511402103,"悦兴镇",511402,51,5114,"Yue Xing Zhen"
511402104,"尚义镇",511402,51,5114,"Shang Yi Zhen"
511402105,"多悦镇",511402,51,5114,"Duo Yue Zhen"
511402106,"秦家镇",511402,51,5114,"Qin Jia Zhen"
511402107,"万胜镇",511402,51,5114,"Wan Sheng Zhen"
511402108,"崇仁镇",511402,51,5114,"Chong Ren Zhen"
511402109,"思蒙镇",511402,51,5114,"Si Meng Zhen"
511402110,"修文镇",511402,51,5114,"Xiu Wen Zhen"
511402112,"松江镇",511402,51,5114,"Song Jiang Zhen"
511402113,"崇礼镇",511402,51,5114,"Chong Li Zhen"
511402114,"富牛镇",511402,51,5114,"Fu Niu Zhen"
511402115,"永寿镇",511402,51,5114,"Yong Shou Zhen"
511402204,"三苏乡",511402,51,5114,"San Su Xiang"
511402205,"广济乡",511402,51,5114,"Guang Ji Xiang"
511402206,"盘鳌乡",511402,51,5114,"Pan Ao Xiang"
511402210,"土地乡",511402,51,5114,"Tu Di Xiang"
511402211,"复盛乡",511402,51,5114,"Fu Sheng Xiang"
511402212,"复兴乡",511402,51,5114,"Fu Xing Xiang"
511402213,"金花乡",511402,51,5114,"Jin Hua Xiang"
511402214,"柳圣乡",511402,51,5114,"Liu Sheng Xiang"
511403115,"武阳镇",511403,51,5114,"Wu Yang Zhen"
511403116,"江口镇",511403,51,5114,"Jiang Kou Zhen"
511403117,"凤鸣镇",511403,51,5114,"Feng Ming Zhen"
511403118,"公义镇",511403,51,5114,"Gong Yi Zhen"
511403119,"牧马镇",511403,51,5114,"Mu Ma Zhen"
511403120,"谢家镇",511403,51,5114,"Xie Jia Zhen"
511403121,"黄丰镇",511403,51,5114,"Huang Feng Zhen"
511403122,"观音镇",511403,51,5114,"Guan Yin Zhen"
511403123,"彭溪镇",511403,51,5114,"Peng Xi Zhen"
511403124,"青龙镇",511403,51,5114,"Qing Long Zhen"
511403214,"保胜乡",511403,51,5114,"Bao Sheng Xiang"
511403215,"义和乡",511403,51,5114,"Yi He Xiang"
511403216,"锦江乡",511403,51,5114,"Jin Jiang Xiang"
511421102,"文宫镇",511421,51,5114,"Wen Gong Zhen"
511421112,"禾加镇",511421,51,5114,"He Jia Zhen"
511421116,"龙马镇",511421,51,5114,"Long Ma Zhen"
511421117,"方家镇",511421,51,5114,"Fang Jia Zhen"
511421123,"文林镇",511421,51,5114,"Wen Lin Zhen"
511421124,"大化镇",511421,51,5114,"Da Hua Zhen"
511421125,"高家镇",511421,51,5114,"Gao Jia Zhen"
511421126,"中农镇",511421,51,5114,"Zhong Nong Zhen"
511421127,"禄加镇",511421,51,5114,"Lu Jia Zhen"
511421128,"宝飞镇",511421,51,5114,"Bao Fei Zhen"
511421129,"彰加镇",511421,51,5114,"Zhang Jia Zhen"
511421130,"慈航镇",511421,51,5114,"Ci Hang Zhen"
511421131,"汪洋镇",511421,51,5114,"Wang Yang Zhen"
511421132,"钟祥镇",511421,51,5114,"Zhong Xiang Zhen"
511421133,"始建镇",511421,51,5114,"Shi Jian Zhen"
511421134,"满井镇",511421,51,5114,"Man Jing Zhen"
511421135,"富加镇",511421,51,5114,"Fu Jia Zhen"
511421136,"龙正镇",511421,51,5114,"Long Zheng Zhen"
511421137,"黑龙滩镇",511421,51,5114,"Hei Long Tan Zhen"
511421138,"清水镇",511421,51,5114,"Qing Shui Zhen"
511421139,"视高镇",511421,51,5114,"Shi Gao Zhen"
511421140,"北斗镇",511421,51,5114,"Bei Dou Zhen"
511421141,"兴盛镇",511421,51,5114,"Xing Sheng Zhen"
511421142,"观寺镇",511421,51,5114,"Guan Si Zhen"
511421143,"宝马镇",511421,51,5114,"Bao Ma Zhen"
511421144,"珠嘉镇",511421,51,5114,"Zhu Jia Zhen"
511421145,"四公镇",511421,51,5114,"Si Gong Zhen"
511421146,"曹家镇",511421,51,5114,"Cao Jia Zhen"
511421147,"天峨镇",511421,51,5114,"Tian E Zhen"
511421148,"中岗镇",511421,51,5114,"Zhong Gang Zhen"
511421149,"向家镇",511421,51,5114,"Xiang Jia Zhen"
511421150,"识经镇",511421,51,5114,"Shi Jing Zhen"
511421151,"曲江镇",511421,51,5114,"Qu Jiang Zhen"
511421152,"玉龙镇",511421,51,5114,"Yu Long Zhen"
511421200,"虞丞乡",511421,51,5114,"Yu Cheng Xiang"
511421203,"青岗乡",511421,51,5114,"Qing Gang Xiang"
511421209,"古佛乡",511421,51,5114,"Gu Fo Xiang"
511421210,"板燕乡",511421,51,5114,"Ban Yan Xiang"
511421218,"石咀乡",511421,51,5114,"Shi Ju Xiang"
511421219,"藕塘乡",511421,51,5114,"Ou Tang Xiang"
511421232,"合兴乡",511421,51,5114,"He Xing Xiang"
511421239,"促进乡",511421,51,5114,"Cu Jin Xiang"
511421251,"鸭池乡",511421,51,5114,"Ya Chi Xiang"
511421254,"双堡乡",511421,51,5114,"Shuang Bao Xiang"
511421258,"河口乡",511421,51,5114,"He Kou Xiang"
511421259,"板桥乡",511421,51,5114,"Ban Qiao Xiang"
511421268,"元通乡",511421,51,5114,"Yuan Tong Xiang"
511421276,"里仁乡",511421,51,5114,"Li Ren Xiang"
511421281,"兆嘉乡",511421,51,5114,"Zhao Jia Xiang"
511421289,"鳌陵乡",511421,51,5114,"Ao Ling Xiang"
511421292,"龙桥乡",511421,51,5114,"Long Qiao Xiang"
511421294,"城堰乡",511421,51,5114,"Cheng Yan Xiang"
511421295,"谢安乡",511421,51,5114,"Xie An Xiang"
511421296,"新店乡",511421,51,5114,"Xin Dian Xiang"
511421299,"凤陵乡",511421,51,5114,"Feng Ling Xiang"
511421300,"涂加乡",511421,51,5114,"Tu Jia Xiang"
511421302,"松峰乡",511421,51,5114,"Song Feng Xiang"
511421304,"景贤乡",511421,51,5114,"Jing Xian Xiang"
511421305,"农旺乡",511421,51,5114,"Nong Wang Xiang"
511421306,"洪峰乡",511421,51,5114,"Hong Feng Xiang"
511423101,"止戈镇",511423,51,5114,"Zhi Ge Zhen"
511423102,"三宝镇",511423,51,5114,"San Bao Zhen"
511423108,"花溪镇",511423,51,5114,"Hua Xi Zhen"
511423112,"洪川镇",511423,51,5114,"Hong Chuan Zhen"
511423113,"余坪镇",511423,51,5114,"Yu Ping Zhen"
511423114,"槽渔滩镇",511423,51,5114,"Cao Yu Tan Zhen"
511423115,"中保镇",511423,51,5114,"Zhong Bao Zhen"
511423116,"东岳镇",511423,51,5114,"Dong Yue Zhen"
511423117,"柳江镇",511423,51,5114,"Liu Jiang Zhen"
511423118,"高庙镇",511423,51,5114,"Gao Miao Zhen"
511423119,"瓦屋山镇",511423,51,5114,"Wa Wu Shan Zhen"
511423200,"中山乡",511423,51,5114,"Zhong Shan Xiang"
511423201,"将军乡",511423,51,5114,"Jiang Jun Xiang"
511423205,"汉王乡",511423,51,5114,"Han Wang Xiang"
511423212,"桃源乡",511423,51,5114,"Tao Yuan Xiang"
511424102,"仁美镇",511424,51,5114,"Ren Mei Zhen"
511424105,"丹棱镇",511424,51,5114,"Dan Leng Zhen"
511424106,"杨场镇",511424,51,5114,"Yang Chang Zhen"
511424107,"双桥镇",511424,51,5114,"Shuang Qiao Zhen"
511424108,"张场镇",511424,51,5114,"Zhang Chang Zhen"
511424200,"石桥乡",511424,51,5114,"Shi Qiao Xiang"
511424204,"顺龙乡",511424,51,5114,"Shun Long Xiang"
511425102,"汉阳镇",511425,51,5114,"Han Yang Zhen"
511425105,"河坝子镇",511425,51,5114,"He Ba Zi Zhen"
511425106,"南城镇",511425,51,5114,"Nan Cheng Zhen"
511425107,"青城镇",511425,51,5114,"Qing Cheng Zhen"
511425108,"瑞峰镇",511425,51,5114,"Rui Feng Zhen"
511425109,"黑龙镇",511425,51,5114,"Hei Long Zhen"
511425110,"西龙镇",511425,51,5114,"Xi Long Zhen"
511425205,"高台乡",511425,51,5114,"Gao Tai Xiang"
511425217,"白果乡",511425,51,5114,"Bai Guo Xiang"
511425218,"罗波乡",511425,51,5114,"Luo Bo Xiang"
511502001,"北城街道",511502,51,5115,"Bei Cheng Jie Dao"
511502002,"东城街道",511502,51,5115,"Dong Cheng Jie Dao"
511502003,"南城街道",511502,51,5115,"Nan Cheng Jie Dao"
511502004,"西城街道",511502,51,5115,"Xi Cheng Jie Dao"
511502005,"南岸街道",511502,51,5115,"Nan An Jie Dao"
511502006,"西郊街道",511502,51,5115,"Xi Jiao Jie Dao"
511502007,"安阜街道",511502,51,5115,"An Fu Jie Dao"
511502008,"白沙湾街道",511502,51,5115,"Bai Sha Wan Jie Dao"
511502009,"赵场街道",511502,51,5115,"Zhao Chang Jie Dao"
511502010,"象鼻街道",511502,51,5115,"Xiang Bi Jie Dao"
511502011,"沙坪街道",511502,51,5115,"Sha Ping Jie Dao"
511502100,"南广镇",511502,51,5115,"Nan Guang Zhen"
511502101,"李庄镇",511502,51,5115,"Li Zhuang Zhen"
511502102,"菜坝镇",511502,51,5115,"Cai Ba Zhen"
511502104,"金坪镇",511502,51,5115,"Jin Ping Zhen"
511502106,"高店镇",511502,51,5115,"Gao Dian Zhen"
511502108,"牟坪镇",511502,51,5115,"Mou Ping Zhen"
511502109,"李端镇",511502,51,5115,"Li Duan Zhen"
511502110,"邱场镇",511502,51,5115,"Qiu Chang Zhen"
511502111,"宗场镇",511502,51,5115,"Zong Chang Zhen"
511502112,"宋家镇",511502,51,5115,"Song Jia Zhen"
511502201,"明威乡",511502,51,5115,"Ming Wei Xiang"
511502202,"凉姜乡",511502,51,5115,"Liang Jiang Xiang"
511502204,"思坡乡",511502,51,5115,"Si Po Xiang"
