code,name,cityCode,provinceCode,en
431223,"辰溪县",4312,43,"Chen Xi County"
431224,"溆浦县",4312,43,"Xu Pu County"
431225,"会同县",4312,43,"Hui Tong County"
431226,"麻阳苗族自治县",4312,43,"Ma Yang Miao Zu Autonomous County"
431227,"新晃侗族自治县",4312,43,"Xin Huang Tong Zu Autonomous County"
431228,"芷江侗族自治县",4312,43,"Zhi Jiang Tong Zu Autonomous County"
431229,"靖州苗族侗族自治县",4312,43,"Jing Zhou Miao Zu Tong Zu Autonomous County"
431230,"通道侗族自治县",4312,43,"Tong Dao Tong Zu Autonomous County"
431281,"洪江市",4312,43,"Hong Jiang City"
431302,"娄星区",4313,43,"Lou Xing District"
431321,"双峰县",4313,43,"Shuang Feng County"
431322,"新化县",4313,43,"Xin Hua County"
431381,"冷水江市",4313,43,"Leng Shui Jiang City"
431382,"涟源市",4313,43,"Lian Yuan City"
433101,"吉首市",4331,43,"Ji Shou City"
433122,"泸溪县",4331,43,"Lu Xi County"
433123,"凤凰县",4331,43,"Feng Huang County"
433124,"花垣县",4331,43,"Hua Yuan County"
433125,"保靖县",4331,43,"Bao Jing County"
433126,"古丈县",4331,43,"Gu Zhang County"
433127,"永顺县",4331,43,"Yong Shun County"
433130,"龙山县",4331,43,"Long Shan County"
440103,"荔湾区",4401,44,"Li Wan District"
440104,"越秀区",4401,44,"Yue Xiu District"
440105,"海珠区",4401,44,"Hai Zhu District"
440106,"天河区",4401,44,"Tian He District"
440111,"白云区",4401,44,"Bai Yun District"
440112,"黄埔区",4401,44,"Huang Bu District"
440113,"番禺区",4401,44,"Fan Yu District"
440114,"花都区",4401,44,"Hua Du District"
440115,"南沙区",4401,44,"Nan Sha District"
440117,"从化区",4401,44,"Cong Hua District"
440118,"增城区",4401,44,"Zeng Cheng District"
440203,"武江区",4402,44,"Wu Jiang District"
440204,"浈江区",4402,44,"Cheng Jiang District"
440205,"曲江区",4402,44,"Qu Jiang District"
440222,"始兴县",4402,44,"Shi Xing County"
440224,"仁化县",4402,44,"Ren Hua County"
440229,"翁源县",4402,44,"Weng Yuan County"
440232,"乳源瑶族自治县",4402,44,"Ru Yuan Yao Zu Autonomous County"
440233,"新丰县",4402,44,"Xin Feng County"
440281,"乐昌市",4402,44,"Le Chang City"
440282,"南雄市",4402,44,"Nan Xiong City"
440303,"罗湖区",4403,44,"Luo Hu District"
440304,"福田区",4403,44,"Fu Tian District"
440305,"南山区",4403,44,"Nan Shan District"
440306,"宝安区",4403,44,"Bao An District"
440307,"龙岗区",4403,44,"Long Gang District"
440308,"盐田区",4403,44,"Yan Tian District"
440402,"香洲区",4404,44,"Xiang Zhou District"
440403,"斗门区",4404,44,"Dou Men District"
440404,"金湾区",4404,44,"Jin Wan District"
440507,"龙湖区",4405,44,"Long Hu District"
440511,"金平区",4405,44,"Jin Ping District"
440512,"濠江区",4405,44,"Hao Jiang District"
440513,"潮阳区",4405,44,"Chao Yang District"
440514,"潮南区",4405,44,"Chao Nan District"
440515,"澄海区",4405,44,"Cheng Hai District"
440523,"南澳县",4405,44,"Nan Ao County"
440604,"禅城区",4406,44,"Shan Cheng District"
440605,"南海区",4406,44,"Nan Hai District"
440606,"顺德区",4406,44,"Shun De District"
440607,"三水区",4406,44,"San Shui District"
440608,"高明区",4406,44,"Gao Ming District"
440703,"蓬江区",4407,44,"Peng Jiang District"
440704,"江海区",4407,44,"Jiang Hai District"
440705,"新会区",4407,44,"Xin Hui District"
440781,"台山市",4407,44,"Tai Shan City"
440783,"开平市",4407,44,"Kai Ping City"
440784,"鹤山市",4407,44,"He Shan City"
440785,"恩平市",4407,44,"En Ping City"
440802,"赤坎区",4408,44,"Chi Kan District"
440803,"霞山区",4408,44,"Xia Shan District"
440804,"坡头区",4408,44,"Po Tou District"
440811,"麻章区",4408,44,"Ma Zhang District"
440823,"遂溪县",4408,44,"Sui Xi County"
440825,"徐闻县",4408,44,"Xu Wen County"
440881,"廉江市",4408,44,"Lian Jiang City"
440882,"雷州市",4408,44,"Lei Zhou City"
440883,"吴川市",4408,44,"Wu Chuan City"
440902,"茂南区",4409,44,"Mao Nan District"
440904,"电白区",4409,44,"Dian Bai District"
440981,"高州市",4409,44,"Gao Zhou City"
440982,"化州市",4409,44,"Hua Zhou City"
440983,"信宜市",4409,44,"Xin Yi City"
441202,"端州区",4412,44,"Duan Zhou District"
441203,"鼎湖区",4412,44,"Ding Hu District"
441204,"高要区",4412,44,"Gao Yao District"
441223,"广宁县",4412,44,"Guang Ning County"
441224,"怀集县",4412,44,"Huai Ji County"
441225,"封开县",4412,44,"Feng Kai County"
441226,"德庆县",4412,44,"De Qing County"
441284,"四会市",4412,44,"Si Hui City"
441302,"惠城区",4413,44,"Hui Cheng District"
441303,"惠阳区",4413,44,"Hui Yang District"
441322,"博罗县",4413,44,"Bo Luo County"
441323,"惠东县",4413,44,"Hui Dong County"
441324,"龙门县",4413,44,"Long Men County"
441402,"梅江区",4414,44,"Mei Jiang District"
441403,"梅县区",4414,44,"Mei undefined District"
441422,"大埔县",4414,44,"Da Bu County"
441423,"丰顺县",4414,44,"Feng Shun County"
441424,"五华县",4414,44,"Wu Hua County"
441426,"平远县",4414,44,"Ping Yuan County"
441427,"蕉岭县",4414,44,"Jiao Ling County"
441481,"兴宁市",4414,44,"Xing Ning City"
441502,"城区",4415,44,"Cheng District"
441521,"海丰县",4415,44,"Hai Feng County"
441523,"陆河县",4415,44,"Lu He County"
441581,"陆丰市",4415,44,"Lu Feng City"
441602,"源城区",4416,44,"Yuan Cheng District"
441621,"紫金县",4416,44,"Zi Jin County"
441622,"龙川县",4416,44,"Long Chuan County"
441623,"连平县",4416,44,"Lian Ping County"
441624,"和平县",4416,44,"He Ping County"
441625,"东源县",4416,44,"Dong Yuan County"
441702,"江城区",4417,44,"Jiang Cheng District"
441704,"阳东区",4417,44,"Yang Dong District"
441721,"阳西县",4417,44,"Yang Xi County"
441781,"阳春市",4417,44,"Yang Chun City"
441802,"清城区",4418,44,"Qing Cheng District"
441803,"清新区",4418,44,"Qing Xin District"
441821,"佛冈县",4418,44,"Fo Gang County"
441823,"阳山县",4418,44,"Yang Shan County"
441825,"连山壮族瑶族自治县",4418,44,"Lian Shan Zhuang Zu Yao Zu Autonomous County"
441826,"连南瑶族自治县",4418,44,"Lian Nan Yao Zu Autonomous County"
441881,"英德市",4418,44,"Ying De City"
441882,"连州市",4418,44,"Lian Zhou City"
441900,"东莞市",4419,44,"Dong Guan City"
442000,"中山市",4420,44,"Zhong Shan City"
445102,"湘桥区",4451,44,"Xiang Qiao District"
445103,"潮安区",4451,44,"Chao An District"
445122,"饶平县",4451,44,"Rao Ping County"
445202,"榕城区",4452,44,"Rong Cheng District"
445203,"揭东区",4452,44,"Jie Dong District"
445222,"揭西县",4452,44,"Jie Xi County"
445224,"惠来县",4452,44,"Hui Lai County"
445281,"普宁市",4452,44,"Pu Ning City"
445302,"云城区",4453,44,"Yun Cheng District"
445303,"云安区",4453,44,"Yun An District"
445321,"新兴县",4453,44,"Xin Xing County"
445322,"郁南县",4453,44,"Yu Nan County"
445381,"罗定市",4453,44,"Luo Ding City"
450102,"兴宁区",4501,45,"Xing Ning District"
450103,"青秀区",4501,45,"Qing Xiu District"
450105,"江南区",4501,45,"Jiang Nan District"
450107,"西乡塘区",4501,45,"Xi Xiang Tang District"
450108,"良庆区",4501,45,"Liang Qing District"
450109,"邕宁区",4501,45,"Yong Ning District"
450110,"武鸣区",4501,45,"Wu Ming District"
450123,"隆安县",4501,45,"Long An County"
450124,"马山县",4501,45,"Ma Shan County"
450125,"上林县",4501,45,"Shang Lin County"
450126,"宾阳县",4501,45,"Bin Yang County"
450127,"横县",4501,45,"Heng County"
450202,"城中区",4502,45,"Cheng Zhong District"
450203,"鱼峰区",4502,45,"Yu Feng District"
450204,"柳南区",4502,45,"Liu Nan District"
450205,"柳北区",4502,45,"Liu Bei District"
450206,"柳江区",4502,45,"Liu Jiang District"
450222,"柳城县",4502,45,"Liu Cheng County"
450223,"鹿寨县",4502,45,"Lu Zhai County"
450224,"融安县",4502,45,"Rong An County"
450225,"融水苗族自治县",4502,45,"Rong Shui Miao Zu Autonomous County"
450226,"三江侗族自治县",4502,45,"San Jiang Tong Zu Autonomous County"
450302,"秀峰区",4503,45,"Xiu Feng District"
450303,"叠彩区",4503,45,"Die Cai District"
450304,"象山区",4503,45,"Xiang Shan District"
450305,"七星区",4503,45,"Qi Xing District"
450311,"雁山区",4503,45,"Yan Shan District"
450312,"临桂区",4503,45,"Lin Gui District"
450321,"阳朔县",4503,45,"Yang Shuo County"
450323,"灵川县",4503,45,"Ling Chuan County"
450324,"全州县",4503,45,"Quan Zhou County"
450325,"兴安县",4503,45,"Xing An County"
450326,"永福县",4503,45,"Yong Fu County"
450327,"灌阳县",4503,45,"Guan Yang County"
450328,"龙胜各族自治县",4503,45,"Long Sheng Ge Zu Autonomous County"
450329,"资源县",4503,45,"Zi Yuan County"
450330,"平乐县",4503,45,"Ping Le County"
450331,"荔浦县",4503,45,"Li Pu County"
450332,"恭城瑶族自治县",4503,45,"Gong Cheng Yao Zu Autonomous County"
450403,"万秀区",4504,45,"Wan Xiu District"
450405,"长洲区",4504,45,"Chang Zhou District"
450406,"龙圩区",4504,45,"Long Wei District"
450421,"苍梧县",4504,45,"Cang Wu County"
450422,"藤县",4504,45,"Teng County"
450423,"蒙山县",4504,45,"Meng Shan County"
450481,"岑溪市",4504,45,"Cen Xi City"
450502,"海城区",4505,45,"Hai Cheng District"
450503,"银海区",4505,45,"Yin Hai District"
450512,"铁山港区",4505,45,"Tie Shan Gang District"
450521,"合浦县",4505,45,"He Pu County"
450602,"港口区",4506,45,"Gang Kou District"
450603,"防城区",4506,45,"Fang Cheng District"
450621,"上思县",4506,45,"Shang Si County"
450681,"东兴市",4506,45,"Dong Xing City"
450702,"钦南区",4507,45,"Qin Nan District"
450703,"钦北区",4507,45,"Qin Bei District"
450721,"灵山县",4507,45,"Ling Shan County"
450722,"浦北县",4507,45,"Pu Bei County"
450802,"港北区",4508,45,"Gang Bei District"
450803,"港南区",4508,45,"Gang Nan District"
450804,"覃塘区",4508,45,"Tan Tang District"
450821,"平南县",4508,45,"Ping Nan County"
450881,"桂平市",4508,45,"Gui Ping City"
450902,"玉州区",4509,45,"Yu Zhou District"
450903,"福绵区",4509,45,"Fu Mian District"
450921,"容县",4509,45,"Rong County"
450922,"陆川县",4509,45,"Lu Chuan County"
450923,"博白县",4509,45,"Bo Bai County"
450924,"兴业县",4509,45,"Xing Ye County"
450981,"北流市",4509,45,"Bei Liu City"
451002,"右江区",4510,45,"You Jiang District"
451021,"田阳县",4510,45,"Tian Yang County"
451022,"田东县",4510,45,"Tian Dong County"
451023,"平果县",4510,45,"Ping Guo County"
451024,"德保县",4510,45,"De Bao County"
451026,"那坡县",4510,45,"Na Po County"
451027,"凌云县",4510,45,"Ling Yun County"
451028,"乐业县",4510,45,"Le Ye County"
451029,"田林县",4510,45,"Tian Lin County"
451030,"西林县",4510,45,"Xi Lin County"
451031,"隆林各族自治县",4510,45,"Long Lin Ge Zu Autonomous County"
451081,"靖西市",4510,45,"Jing Xi City"
451102,"八步区",4511,45,"Ba Bu District"
451103,"平桂区",4511,45,"Ping Gui District"
451121,"昭平县",4511,45,"Zhao Ping County"
451122,"钟山县",4511,45,"Zhong Shan County"
451123,"富川瑶族自治县",4511,45,"Fu Chuan Yao Zu Autonomous County"
451202,"金城江区",4512,45,"Jin Cheng Jiang District"
451221,"南丹县",4512,45,"Nan Dan County"
451222,"天峨县",4512,45,"Tian E County"
451223,"凤山县",4512,45,"Feng Shan County"
451224,"东兰县",4512,45,"Dong Lan County"
451225,"罗城仫佬族自治县",4512,45,"Luo Cheng Mu Lao Zu Autonomous County"
451226,"环江毛南族自治县",4512,45,"Huan Jiang Mao Nan Zu Autonomous County"
451227,"巴马瑶族自治县",4512,45,"Ba Ma Yao Zu Autonomous County"
451228,"都安瑶族自治县",4512,45,"Du An Yao Zu Autonomous County"
451229,"大化瑶族自治县",4512,45,"Da Hua Yao Zu Autonomous County"
451281,"宜州市",4512,45,"Yi Zhou City"
451302,"兴宾区",4513,45,"Xing Bin District"
451321,"忻城县",4513,45,"Xin Cheng County"
451322,"象州县",4513,45,"Xiang Zhou County"
451323,"武宣县",4513,45,"Wu Xuan County"
451324,"金秀瑶族自治县",4513,45,"Jin Xiu Yao Zu Autonomous County"
451381,"合山市",4513,45,"He Shan City"
451402,"江州区",4514,45,"Jiang Zhou District"
451421,"扶绥县",4514,45,"Fu Sui County"
451422,"宁明县",4514,45,"Ning Ming County"
451423,"龙州县",4514,45,"Long Zhou County"
451424,"大新县",4514,45,"Da Xin County"
451425,"天等县",4514,45,"Tian Deng County"
451481,"凭祥市",4514,45,"Ping Xiang City"
460105,"秀英区",4601,46,"Xiu Ying District"
460106,"龙华区",4601,46,"Long Hua District"
460107,"琼山区",4601,46,"Qiong Shan District"
460108,"美兰区",4601,46,"Mei Lan District"
460201,"市辖区",4602,46,"Shi Xia District"
460202,"海棠区",4602,46,"Hai Tang District"
460203,"吉阳区",4602,46,"Ji Yang District"
460204,"天涯区",4602,46,"Tian Ya District"
460205,"崖州区",4602,46,"Ya Zhou District"
460321,"西沙群岛",4603,46,"Xi Sha Qun Dao"
460322,"南沙群岛",4603,46,"Nan Sha Qun Dao"
460323,"中沙群岛的岛礁及其海域",4603,46,"Zhong Sha Qun Dao De Dao Jiao Ji Qi Hai Yu"
460400,"儋州市",4604,46,"Dan Zhou City"
469001,"五指山市",4690,46,"Wu Zhi Shan City"
469002,"琼海市",4690,46,"Qiong Hai City"
469005,"文昌市",4690,46,"Wen Chang City"
469006,"万宁市",4690,46,"Wan Ning City"
469007,"东方市",4690,46,"Dong Fang City"
469021,"定安县",4690,46,"Ding An County"
469022,"屯昌县",4690,46,"Tun Chang County"
469023,"澄迈县",4690,46,"Cheng Mai County"
469024,"临高县",4690,46,"Lin Gao County"
469025,"白沙黎族自治县",4690,46,"Bai Sha Li Zu Autonomous County"
469026,"昌江黎族自治县",4690,46,"Chang Jiang Li Zu Autonomous County"
469027,"乐东黎族自治县",4690,46,"Le Dong Li Zu Autonomous County"
469028,"陵水黎族自治县",4690,46,"Ling Shui Li Zu Autonomous County"
469029,"保亭黎族苗族自治县",4690,46,"Bao Ting Li Zu Miao Zu Autonomous County"
469030,"琼中黎族苗族自治县",4690,46,"Qiong Zhong Li Zu Miao Zu Autonomous County"
500101,"万州区",5001,50,"Wan Zhou District"
500102,"涪陵区",5001,50,"Fu Ling District"
500103,"渝中区",5001,50,"Yu Zhong District"
500104,"大渡口区",5001,50,"Da Du Kou District"
500105,"江北区",5001,50,"Jiang Bei District"
500106,"沙坪坝区",5001,50,"Sha Ping Ba District"
500107,"九龙坡区",5001,50,"Jiu Long Po District"
500108,"南岸区",5001,50,"Nan An District"
500109,"北碚区",5001,50,"Bei Pei District"
500110,"綦江区",5001,50,"Wan Sheng District"
500111,"大足区",5001,50,"Shuang Qiao District"
500112,"渝北区",5001,50,"Yu Bei District"
500113,"巴南区",5001,50,"Ba Nan District"
500114,"黔江区",5001,50,"Qian Jiang District"
500115,"长寿区",5001,50,"Chang Shou District"
500116,"江津区",5001,50,"Jiang Jin District"
500117,"合川区",5001,50,"He Chuan District"
500118,"永川区",5001,50,"Yong Chuan District"
500119,"南川区",5001,50,"Nan Chuan District"
500120,"璧山区",5001,50,"Bi Shan District"
500151,"铜梁区",5001,50,"Tong Liang District"
500152,"潼南区",5001,50,"Tong Nan District"
500153,"荣昌区",5001,50,"Rong Chang District"
500154,"开州区",5001,50,"Kai Zhou District"
500228,"梁平县",5002,50,"Liang Ping County"
500229,"城口县",5002,50,"Cheng Kou County"
500230,"丰都县",5002,50,"Feng Du County"
500231,"垫江县",5002,50,"Dian Jiang County"
500232,"武隆县",5002,50,"Wu Long County"
500233,"忠县",5002,50,"Zhong County"
500235,"云阳县",5002,50,"Yun Yang County"
500236,"奉节县",5002,50,"Feng Jie County"
500237,"巫山县",5002,50,"Wu Shan County"
500238,"巫溪县",5002,50,"Wu Xi County"
500240,"石柱土家族自治县",5002,50,"Shi Zhu Tu Jia Zu Autonomous County"
500241,"秀山土家族苗族自治县",5002,50,"Xiu Shan Tu Jia Zu Miao Zu Autonomous County"
500242,"酉阳土家族苗族自治县",5002,50,"You Yang Tu Jia Zu Miao Zu Autonomous County"
500243,"彭水苗族土家族自治县",5002,50,"Peng Shui Miao Zu Tu Jia Zu Autonomous County"
510104,"锦江区",5101,51,"Jin Jiang District"
510105,"青羊区",5101,51,"Qing Yang District"
510106,"金牛区",5101,51,"Jin Niu District"
510107,"武侯区",5101,51,"Wu Hou District"
510114,"新都区",5101,51,"Xin Du District"
510115,"温江区",5101,51,"Wen Jiang District"
510116,"双流区",5101,51,"Shuang Liu District"
510121,"金堂县",5101,51,"Jin Tang County"
510124,"郫县",5101,51,"Pi County"
510129,"大邑县",5101,51,"Da Yi County"
510131,"蒲江县",5101,51,"Pu Jiang County"
510132,"新津县",5101,51,"Xin Jin County"
510181,"都江堰市",5101,51,"Du Jiang Yan City"
510182,"彭州市",5101,51,"Peng Zhou City"
510183,"邛崃市",5101,51,"Qiong Lai City"
510184,"崇州市",5101,51,"Chong Zhou City"
510185,"简阳市",5101,51,"Jian Yang City"
510302,"自流井区",5103,51,"Zi Liu Jing District"
510303,"贡井区",5103,51,"Gong Jing District"
510304,"大安区",5103,51,"Da An District"
510311,"沿滩区",5103,51,"Yan Tan District"
510321,"荣县",5103,51,"Rong County"
510322,"富顺县",5103,51,"Fu Shun County"
510402,"东区",5104,51,"Dong District"
510403,"西区",5104,51,"Xi District"
510411,"仁和区",5104,51,"Ren He District"
510421,"米易县",5104,51,"Mi Yi County"
510422,"盐边县",5104,51,"Yan Bian County"
510502,"江阳区",5105,51,"Jiang Yang District"
510503,"纳溪区",5105,51,"Na Xi District"
510504,"龙马潭区",5105,51,"Long Ma Tan District"
510521,"泸县",5105,51,"Lu County"
510522,"合江县",5105,51,"He Jiang County"
510524,"叙永县",5105,51,"Xu Yong County"
510525,"古蔺县",5105,51,"Gu Lin County"
510603,"旌阳区",5106,51,"Jing Yang District"
510623,"中江县",5106,51,"Zhong Jiang County"
510626,"罗江县",5106,51,"Luo Jiang County"
510681,"广汉市",5106,51,"Guang Han City"
510682,"什邡市",5106,51,"Shi Fang City"
510683,"绵竹市",5106,51,"Mian Zhu City"
510703,"涪城区",5107,51,"Fu Cheng District"
510704,"游仙区",5107,51,"You Xian District"
510705,"安州区",5107,51,"An Zhou District"
510722,"三台县",5107,51,"San Tai County"
510723,"盐亭县",5107,51,"Yan Ting County"
510725,"梓潼县",5107,51,"Zi Tong County"
510726,"北川羌族自治县",5107,51,"Bei Chuan Qiang Zu Autonomous County"
510727,"平武县",5107,51,"Ping Wu County"
510781,"江油市",5107,51,"Jiang You City"
510802,"利州区",5108,51,"Shi Zhong District"
510811,"昭化区",5108,51,"Yuan Ba District"
510812,"朝天区",5108,51,"Zhao Tian District"
510821,"旺苍县",5108,51,"Wang Cang County"
510822,"青川县",5108,51,"Qing Chuan County"
510823,"剑阁县",5108,51,"Jian Ge County"
510824,"苍溪县",5108,51,"Cang Xi County"
510903,"船山区",5109,51,"Chuan Shan District"
510904,"安居区",5109,51,"An Ju District"
510921,"蓬溪县",5109,51,"Peng Xi County"
510922,"射洪县",5109,51,"She Hong County"
510923,"大英县",5109,51,"Da Ying County"
511002,"市中区",5110,51,"Shi Zhong District"
511011,"东兴区",5110,51,"Dong Xing District"
511024,"威远县",5110,51,"Wei Yuan County"
511025,"资中县",5110,51,"Zi Zhong County"
511028,"隆昌县",5110,51,"Long Chang County"
511102,"市中区",5111,51,"Shi Zhong District"
511111,"沙湾区",5111,51,"Sha Wan District"
511112,"五通桥区",5111,51,"Wu Tong Qiao District"
511113,"金口河区",5111,51,"Jin Kou He District"
511123,"犍为县",5111,51,"Jian Wei County"
511124,"井研县",5111,51,"Jing Yan County"
511126,"夹江县",5111,51,"Jia Jiang County"
511129,"沐川县",5111,51,"Mu Chuan County"
511132,"峨边彝族自治县",5111,51,"E Bian Yi Zu Autonomous County"
511133,"马边彝族自治县",5111,51,"Ma Bian Yi Zu Autonomous County"
511181,"峨眉山市",5111,51,"E Mei Shan City"
511302,"顺庆区",5113,51,"Shun Qing District"
511303,"高坪区",5113,51,"Gao Ping District"
511304,"嘉陵区",5113,51,"Jia Ling District"
511321,"南部县",5113,51,"Nan Bu County"
511322,"营山县",5113,51,"Ying Shan County"
511323,"蓬安县",5113,51,"Peng An County"
511324,"仪陇县",5113,51,"Yi Long County"
511325,"西充县",5113,51,"Xi Chong County"
511381,"阆中市",5113,51,"Lang Zhong City"
511402,"东坡区",5114,51,"Dong Po District"
511403,"彭山区",5114,51,"Peng Shan District"
511421,"仁寿县",5114,51,"Ren Shou County"
511423,"洪雅县",5114,51,"Hong Ya County"
511424,"丹棱县",5114,51,"Dan Leng County"
511425,"青神县",5114,51,"Qing Shen County"
511502,"翠屏区",5115,51,"Cui Ping District"
511503,"南溪区",5115,51,"Nan Xi District"
511521,"宜宾县",5115,51,"Yi Bin County"
511523,"江安县",5115,51,"Jiang An County"
511524,"长宁县",5115,51,"Chang Ning County"
511525,"高县",5115,51,"Gao County"
511526,"珙县",5115,51,"Gong County"
511527,"筠连县",5115,51,"Yun Lian County"
511528,"兴文县",5115,51,"Xing Wen County"
511529,"屏山县",5115,51,"Ping Shan County"
511602,"广安区",5116,51,"Guang An District"
511603,"前锋区",5116,51,"Qian Feng District"
511621,"岳池县",5116,51,"Yue Chi County"
511622,"武胜县",5116,51,"Wu Sheng County"
511623,"邻水县",5116,51,"Lin Shui County"
511681,"华蓥市",5116,51,"Hua Ying City"
511702,"通川区",5117,51,"Tong Chuan District"
511703,"达川区",5117,51,"Da Chuan District"
511722,"宣汉县",5117,51,"Xuan Han County"
511723,"开江县",5117,51,"Kai Jiang County"
511724,"大竹县",5117,51,"Da Zhu County"
511725,"渠县",5117,51,"Qu County"
511781,"万源市",5117,51,"Wan Yuan City"
511802,"雨城区",5118,51,"Yu Cheng District"
511803,"名山区",5118,51,"Ming Shan District"
511822,"荥经县",5118,51,"Ying Jing County"
511823,"汉源县",5118,51,"Han Yuan County"
511824,"石棉县",5118,51,"Shi Mian County"
511825,"天全县",5118,51,"Tian Quan County"
511826,"芦山县",5118,51,"Lu Shan County"
511827,"宝兴县",5118,51,"Bao Xing County"
511902,"巴州区",5119,51,"Ba Zhou District"
511903,"恩阳区",5119,51,"En Yang District"
511921,"通江县",5119,51,"Tong Jiang County"
511922,"南江县",5119,51,"Nan Jiang County"
511923,"平昌县",5119,51,"Ping Chang County"
512002,"雁江区",5120,51,"Yan Jiang District"
512021,"安岳县",5120,51,"An Yue County"
512022,"乐至县",5120,51,"Le Zhi County"
513201,"马尔康市",5132,51,"Ma Er Kang City"
513221,"汶川县",5132,51,"Wen Chuan County"
513222,"理县",5132,51,"Li County"
513223,"茂县",5132,51,"Mao County"
513224,"松潘县",5132,51,"Song Pan County"
513225,"九寨沟县",5132,51,"Jiu Zhai Gou County"
513226,"金川县",5132,51,"Jin Chuan County"
513227,"小金县",5132,51,"Xiao Jin County"
513228,"黑水县",5132,51,"Hei Shui County"
513230,"壤塘县",5132,51,"Rang Tang County"
513231,"阿坝县",5132,51,"A Ba County"
513232,"若尔盖县",5132,51,"Ruo Er Gai County"
513233,"红原县",5132,51,"Hong Yuan County"
513301,"康定市",5133,51,"Kang Ding City"
513322,"泸定县",5133,51,"Lu Ding County"
513323,"丹巴县",5133,51,"Dan Ba County"
513324,"九龙县",5133,51,"Jiu Long County"
513325,"雅江县",5133,51,"Ya Jiang County"
513326,"道孚县",5133,51,"Dao Fu County"
513327,"炉霍县",5133,51,"Lu Huo County"
513328,"甘孜县",5133,51,"Gan Zi County"
513329,"新龙县",5133,51,"Xin Long County"
513330,"德格县",5133,51,"De Ge County"
513331,"白玉县",5133,51,"Bai Yu County"
513332,"石渠县",5133,51,"Shi Qu County"
513333,"色达县",5133,51,"Se Da County"
513334,"理塘县",5133,51,"Li Tang County"
513335,"巴塘县",5133,51,"Ba Tang County"
513336,"乡城县",5133,51,"Xiang Cheng County"
513337,"稻城县",5133,51,"Dao Cheng County"
513338,"得荣县",5133,51,"De Rong County"
513401,"西昌市",5134,51,"Xi Chang City"
513422,"木里藏族自治县",5134,51,"Mu Li Cang Zu Autonomous County"
513423,"盐源县",5134,51,"Yan Yuan County"
513424,"德昌县",5134,51,"De Chang County"
513425,"会理县",5134,51,"Hui Li County"
513426,"会东县",5134,51,"Hui Dong County"
513427,"宁南县",5134,51,"Ning Nan County"
513428,"普格县",5134,51,"Pu Ge County"
513429,"布拖县",5134,51,"Bu Tuo County"
513430,"金阳县",5134,51,"Jin Yang County"
513431,"昭觉县",5134,51,"Zhao Jue County"
513432,"喜德县",5134,51,"Xi De County"
513433,"冕宁县",5134,51,"Mian Ning County"
513434,"越西县",5134,51,"Yue Xi County"
513435,"甘洛县",5134,51,"Gan Luo County"
513436,"美姑县",5134,51,"Mei Gu County"
513437,"雷波县",5134,51,"Lei Bo County"
520102,"南明区",5201,52,"Nan Ming District"
520103,"云岩区",5201,52,"Yun Yan District"
520111,"花溪区",5201,52,"Hua Xi District"
520112,"乌当区",5201,52,"Wu Dang District"
520113,"白云区",5201,52,"Bai Yun District"
510113,"青白江区",5101,51,"Qing Bai Jiang District"
510112,"龙泉驿区",5101,51,"Long Quan Yi District"
510108,"成华区",5101,51,"Cheng Hua District"
520115,"观山湖区",5201,52,"Guan Shan Hu District"
520121,"开阳县",5201,52,"Kai Yang County"
520122,"息烽县",5201,52,"Xi Feng County"
520123,"修文县",5201,52,"Xiu Wen County"
520181,"清镇市",5201,52,"Qing Zhen City"
520201,"钟山区",5202,52,"Zhong Shan District"
520203,"六枝特区",5202,52,"Liu Zhi Te District"
520221,"水城县",5202,52,"Shui Cheng County"
520222,"盘县",5202,52,"Pan County"
520302,"红花岗区",5203,52,"Hong Hua Gang District"
520303,"汇川区",5203,52,"Hui Chuan District"
520304,"播州区",5203,52,"Bo Zhou District"
520322,"桐梓县",5203,52,"Tong Zi County"
520323,"绥阳县",5203,52,"Sui Yang County"
520324,"正安县",5203,52,"Zheng An County"
520325,"道真仡佬族苗族自治县",5203,52,"Dao Zhen Yi Lao Zu Miao Zu Autonomous County"
520326,"务川仡佬族苗族自治县",5203,52,"Wu Chuan Yi Lao Zu Miao Zu Autonomous County"
520327,"凤冈县",5203,52,"Feng Gang County"
520328,"湄潭县",5203,52,"Mei Tan County"
520329,"余庆县",5203,52,"Yu Qing County"
520330,"习水县",5203,52,"Xi Shui County"
520381,"赤水市",5203,52,"Chi Shui City"
520382,"仁怀市",5203,52,"Ren Huai City"
520402,"西秀区",5204,52,"Xi Xiu District"
520403,"平坝区",5204,52,"Ping Ba District"
520422,"普定县",5204,52,"Pu Ding County"
520423,"镇宁布依族苗族自治县",5204,52,"Zhen Ning Bu Yi Zu Miao Zu Autonomous County"
520424,"关岭布依族苗族自治县",5204,52,"Guan Ling Bu Yi Zu Miao Zu Autonomous County"
520425,"紫云苗族布依族自治县",5204,52,"Zi Yun Miao Zu Bu Yi Zu Autonomous County"
520502,"七星关区",5205,52,"Qi Xing Guan District"
520521,"大方县",5205,52,"Da Fang undefined"
520522,"黔西县",5205,52,"Qian Xi undefined"
520523,"金沙县",5205,52,"Jin Sha undefined"
520524,"织金县",5205,52,"Zhi Jin undefined"
520525,"纳雍县",5205,52,"Na Yong undefined"
520526,"威宁彝族回族苗族自治县",5205,52,"Wei Ning Yi Zu Hui Zu Miao Zu undefinedundefinedundefined"
520527,"赫章县",5205,52,"He Zhang undefined"
